RegionSegment,RegionSegmentEndUse,RegionSegmentEndUseEfficiency,RegionSegmentEndUseEfficiencyVintage,RegionSegmentEndUseEfficiencyDescriptionVintage,RegionSegmentEndUseVintage,Region,Segment,End Use,Efficiency Level,Efficiency Description,Construction Vintage,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeTelevision,SCLMultifamily - High Rise Low IncomeTelevision2,SCLMultifamily - High Rise Low IncomeTelevision2Existing,SCLMultifamily - High Rise Low IncomeTelevisionENERGY STAR Ultra-High Definition TVExisting,SCLMultifamily - High Rise Low IncomeTelevisionExisting,SCL,Multifamily - High Rise Low Income,Television,2,ENERGY STAR Ultra-High Definition TV,Existing,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675,10033.70675
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeTelevision,SCLMultifamily - High Rise Low IncomeTelevision1,SCLMultifamily - High Rise Low IncomeTelevision1Existing,SCLMultifamily - High Rise Low IncomeTelevisionMarket Average TVExisting,SCLMultifamily - High Rise Low IncomeTelevisionExisting,SCL,Multifamily - High Rise Low Income,Television,1,Market Average TV,Existing,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428,3612.134428
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeTelevision,SCLMultifamily - High Rise Low IncomeTelevision2,SCLMultifamily - High Rise Low IncomeTelevision2New,SCLMultifamily - High Rise Low IncomeTelevisionENERGY STAR Ultra-High Definition TVNew,SCLMultifamily - High Rise Low IncomeTelevisionNew,SCL,Multifamily - High Rise Low Income,Television,2,ENERGY STAR Ultra-High Definition TV,New,0,162.0578294,340.3728427,509.4727552,641.5162706,777.1494728,936.6886124,1110.994375,1294.86578,1468.931125,1630.835669,1793.483778,1956.901681,2121.102976,2286.093178,2451.872596,2618.438165,2785.784599,2953.905133,3122.791986,3293.211758
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeTelevision,SCLMultifamily - High Rise Low IncomeTelevision1,SCLMultifamily - High Rise Low IncomeTelevision1New,SCLMultifamily - High Rise Low IncomeTelevisionMarket Average TVNew,SCLMultifamily - High Rise Low IncomeTelevisionNew,SCL,Multifamily - High Rise Low Income,Television,1,Market Average TV,New,0,58.34081858,122.5342234,183.4101919,230.9458574,279.7738102,337.2079005,399.9579749,466.1516806,528.8152051,587.1008407,645.6541602,704.4846051,763.5970713,822.9935439,882.6741347,942.6377393,1002.882456,1063.405848,1124.205115,1185.556233
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeVentilation - Air,SCLMultifamily - High Rise Low IncomeVentilation - Air2,SCLMultifamily - High Rise Low IncomeVentilation - Air2Existing,SCLMultifamily - High Rise Low IncomeVentilation - AirFederal Standard 2019 ECM Fan MotorExisting,SCLMultifamily - High Rise Low IncomeVentilation - AirExisting,SCL,Multifamily - High Rise Low Income,Ventilation - Air,2,Federal Standard 2019 ECM Fan Motor,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeVentilation - Air,SCLMultifamily - High Rise Low IncomeVentilation - Air1,SCLMultifamily - High Rise Low IncomeVentilation - Air1Existing,SCLMultifamily - High Rise Low IncomeVentilation - AirBelow Standard MotorExisting,SCLMultifamily - High Rise Low IncomeVentilation - AirExisting,SCL,Multifamily - High Rise Low Income,Ventilation - Air,1,Below Standard Motor,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeVentilation - Air,SCLMultifamily - High Rise Low IncomeVentilation - Air2,SCLMultifamily - High Rise Low IncomeVentilation - Air2New,SCLMultifamily - High Rise Low IncomeVentilation - AirFederal Standard 2019 ECM Fan MotorNew,SCLMultifamily - High Rise Low IncomeVentilation - AirNew,SCL,Multifamily - High Rise Low Income,Ventilation - Air,2,Federal Standard 2019 ECM Fan Motor,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeVentilation - Air,SCLMultifamily - High Rise Low IncomeVentilation - Air1,SCLMultifamily - High Rise Low IncomeVentilation - Air1New,SCLMultifamily - High Rise Low IncomeVentilation - AirBelow Standard MotorNew,SCLMultifamily - High Rise Low IncomeVentilation - AirNew,SCL,Multifamily - High Rise Low Income,Ventilation - Air,1,Below Standard Motor,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWaste Water,SCLMultifamily - High Rise Low IncomeWaste Water1,SCLMultifamily - High Rise Low IncomeWaste Water1Existing,SCLMultifamily - High Rise Low IncomeWaste WaterWaste Water Equipment End UseExisting,SCLMultifamily - High Rise Low IncomeWaste WaterExisting,SCL,Multifamily - High Rise Low Income,Waste Water,1,Waste Water Equipment End Use,Existing,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117,20273.82117
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWaste Water,SCLMultifamily - High Rise Low IncomeWaste Water1,SCLMultifamily - High Rise Low IncomeWaste Water1New,SCLMultifamily - High Rise Low IncomeWaste WaterWaste Water Equipment End UseNew,SCLMultifamily - High Rise Low IncomeWaste WaterNew,SCL,Multifamily - High Rise Low Income,Waste Water,1,Waste Water Equipment End Use,New,0,327.4494198,687.7476411,1029.426093,1296.229447,1570.286021,1892.646248,2244.843491,2616.368798,2968.080262,3295.219957,3623.86208,3954.059625,4285.84007,4619.214558,4954.183715,5290.741343,5628.876767,5968.576315,6309.824264,6654.169587
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal6,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal6Existing,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalSHW Solar Zone 1Existing,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,6,SHW Solar Zone 1,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal5,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal5Existing,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalTier 3 Heat Pump Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,5,Tier 3 Heat Pump Water Heater,Existing,111.2774539,116.8902088,121.2693912,124.6244373,127.1323091,128.9423302,130.1803152,130.9520961,131.3465311,131.4380722,131.2889551,130.9510657,130.4675311,129.8740743,129.2001676,128.4700138,127.7033805,126.9163088,126.1217151,125.3299019,124.5489899
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal4,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal4Existing,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalTier 2 Heat Pump Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,4,Tier 2 Heat Pump Water Heater,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal3,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal3Existing,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalMarket Standard Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,3,Market Standard Water Heater,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal2,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal2Existing,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalFederal Standard 2015 Heat Pump Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,2,Federal Standard 2015 Heat Pump Water Heater,Existing,71.96998874,151.5736496,220.2371092,279.490042,330.6461521,374.8338299,413.0224438,446.0448906,474.6169364,499.3538075,520.7844208,539.3635926,555.4825121,569.4777274,581.6388557,592.2151994,601.4214241,609.4424313,616.437541,622.5440823,627.8804756
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal1,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal1Existing,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalBelow Standard Storage Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,1,Below Standard Storage Water Heater,Existing,596.5149102,511.2984944,438.2558524,375.6478734,321.9838915,275.9861927,236.5595938,202.7653661,173.7988852,148.970473,127.6889769,109.4476945,93.81230956,80.41055105,68.92332947,59.07713955,50.63754818,43.40361273,37.20309662,31.88836854,27.33288732
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal6,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal6New,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalSHW Solar Zone 1New,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalNew,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,6,SHW Solar Zone 1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal5,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal5New,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalTier 3 Heat Pump Water HeaterNew,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalNew,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,5,Tier 3 Heat Pump Water Heater,New,0,1.797280217,3.774858511,5.650237988,7.114648556,8.618870055,10.38821709,12.32133133,14.36053202,16.29097996,18.08656018,19.89038682,21.70275074,23.52380277,25.35360406,27.19215806,29.03943074,30.8953635,32.75988132,34.63289789,36.52291509
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal4,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal4New,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalTier 2 Heat Pump Water HeaterNew,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalNew,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,4,Tier 2 Heat Pump Water Heater,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal3,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal3New,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalMarket Standard Water HeaterNew,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalNew,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,3,Market Standard Water Heater,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal2,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal2New,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalFederal Standard 2015 Heat Pump Water HeaterNew,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalNew,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,2,Federal Standard 2015 Heat Pump Water Heater,New,0,10.79692824,22.67697384,33.94307327,42.74033019,51.77674612,62.40586937,74.01880293,86.26903713,97.8659532,108.6526689,119.488924,130.3764656,141.3161999,152.3084943,163.3533694,174.4506209,185.5998968,196.8007462,208.0526507,219.4066844
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal1,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 Gal1New,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalBelow Standard Storage Water HeaterNew,SCLMultifamily - High Rise Low IncomeWater Heat GT 55 GalNew,SCL,Multifamily - High Rise Low Income,Water Heat GT 55 Gal,1,Below Standard Storage Water Heater,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal8,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal8Existing,"SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalTier 4 - no Resistance, Split System Heat Pump Water HeaterExisting",SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat LE 55 Gal,8,"Tier 4 - no Resistance, Split System Heat Pump Water Heater",Existing,39.3065207,40.56633568,41.54926825,42.30232756,42.86523376,43.27150335,43.54937618,43.72260683,43.81114002,43.83168694,43.79821675,43.72237554,43.61384344,43.48063866,43.32937644,43.16548924,42.993414,42.81675124,42.63840016,42.46067315,42.28539296
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal7,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal7Existing,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalSHW Solar Zone 1Existing,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat LE 55 Gal,7,SHW Solar Zone 1,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal6,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal6Existing,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalTier 3 Heat Pump Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat LE 55 Gal,6,Tier 3 Heat Pump Water Heater,Existing,437.9462987,451.9829344,462.9345951,471.3250487,477.59685,482.1234339,485.2194438,487.149549,488.1359701,488.3649004,487.9919814,487.1469721,485.9377265,484.4535825,482.7682457,480.9422435,479.0250115,477.0566664,475.0695101,473.0893072,471.1363664
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal5,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal5Existing,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalTier 2 Heat Pump Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat LE 55 Gal,5,Tier 2 Heat Pump Water Heater,Existing,130.0626978,134.2313429,137.4838023,139.9756262,141.8382458,143.1825653,144.1020282,144.6752371,144.9681876,145.036176,144.9254254,144.6744718,144.3153461,143.8745803,143.3740635,142.8317715,142.2623859,141.6778204,141.0876683,140.4995813,139.9195907
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal4,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal4Existing,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalTier 1 Heat Pump Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat LE 55 Gal,4,Tier 1 Heat Pump Water Heater,Existing,139.8378476,144.3197965,147.8167016,150.495804,152.498413,153.9437677,154.9323349,155.5486245,155.8635924,155.9366907,155.8176163,155.5478017,155.1616852,154.6877926,154.1496584,153.5666093,152.9544302,152.3259304,151.6914242,151.0591382,150.435557
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal3,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal3Existing,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalFederal Standard 2015 Storage Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat LE 55 Gal,3,Federal Standard 2015 Storage Water Heater,Existing,2057.844892,2412.946163,2719.160762,2983.3308,3211.331844,3408.210157,3578.300393,3725.326543,3852.488515,3962.536389,4057.834121,4140.414184,4212.024441,4274.168367,4328.139546,4375.051288,4415.862027,4451.397129,4482.367605,4509.386174,4532.981052
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal2,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal2Existing,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalMarket Standard Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat LE 55 Gal,2,Market Standard Water Heater,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise Low Income,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal1,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 Gal1Existing,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalBelow Standard Storage Water HeaterExisting,SCLMultifamily - High Rise Low IncomeWater Heat LE 55 GalExisting,SCL,Multifamily - High Rise Low Income,Water Heat LE 55 Gal,1,Below Standard Storage Water Heater,Existing,2653.338213,2274.289897,1949.39134,1670.906863,1432.205882,1227.605042,1052.232893,901.9139084,773.0690644,662.6306266,567.9691085,486.8306644,417.2834267,357.6715086,306.5755788,262.7790675,225.2392007,193.0621721,165.4818618,141.8415958,121.5785107
